"Gilt Name","Close of Business Date","ISIN","Type","Coupon","Maturity","Clean Price","Dirty Price","Yield","Mod Duration","Accrued Interest"
"BTPEI 2.4 05/39","8/21/2025","IT0005547812","Conventional","2.400","5/15/2039","102.420","103.123370","2.206255","11.475316","0.703370"
"FRTR 1.75 06/39","8/21/2025","FR0013234333","Conventional","1.750","6/25/2039","78.440","78.732466","3.779591","11.689005","0.292466"
"DBR 4.25 07/39","8/21/2025","DE0001135325","Conventional","4.250","7/4/2039","113.970","114.575479","3.002156","10.602903","0.605479"
"RAGB 3.2 07/39","8/21/2025","AT0000A3D3Q8","Conventional","3.200","7/15/2039","97.930","98.289452","3.388851","10.984358","0.359452"
"SPGB 3.9 07/39","8/21/2025","ES0000012L60","Conventional","3.900","7/30/2039","102.260","102.537808","3.688017","10.626258","0.277808"
"BTPS 5 08/39","8/21/2025","IT0004286966","Conventional","5.000","8/1/2039","111.950","112.276090","3.918806","10.013004","0.326090"
"UKT 4.25 09/39","8/21/2025","GB00B3KJDS62","Conventional","4.250","9/7/2039","91.540","93.480217","5.100843","10.065093","1.940217"
"BTPS 4.15 10/39","8/21/2025","IT0005582421","Conventional","4.150","10/1/2039","102.350","104.005460","3.968296","10.282486","1.655460"
"EU 3.375 10/39","8/21/2025","EU000A3LZ0X9","Conventional","3.375","10/4/2039","97.690","100.695137","3.585938","10.695541","3.005137"
"NETHR 0.5 01/40","8/21/2025","NL0013552060","Conventional","0.500","1/15/2040","68.910","69.214110","3.236235","13.304909","0.304110"
"UKT 4.375 01/40","8/21/2025","GB00BQC82D08","Conventional","4.375","1/31/2040","91.980","92.241549","5.169798","10.377434","0.261549"
"SPGEI 2.05 11/39","8/21/2025","ES0000012M69","Conventional","2.050","11/30/2039","102.880","104.504674","1.818688","12.143342","1.624674"
"BTPS 3.1 03/40","8/21/2025","IT0005377152","Conventional","3.100","3/1/2040","90.770","92.261030","3.979554","11.010629","1.491030"
"FRTR 0.5 05/40","8/21/2025","FR0013515806","Conventional","0.500","5/25/2040","62.560","62.686027","3.881798","13.527037","0.126027"
"PGB 3.375 06/40","8/21/2025","PTOTE4OE0008","Conventional","3.375","6/15/2040","97.070","98.077877","3.632642","11.316127","1.007877"
"OLO 0.4 06/40","8/21/2025","BE0000350596","Conventional","0.400","6/22/2040","62.410","62.480137","3.751832","13.748658","0.070137"
"DBR 4.75 07/40","8/21/2025","DE0001135366","Conventional","4.750","7/4/2040","119.990","120.666712","3.055306","10.968741","0.676712"
"OATEI 1.8 07/40","8/21/2025","FR0010447367","Conventional","1.800","7/25/2040","100.010","100.234343","1.799134","12.960423","0.224343"
"SPGB 4.9 07/40","8/21/2025","ES00000120N0","Conventional","4.900","7/30/2040","113.140","113.489041","3.735270","10.760512","0.349041"
"EUCR 5 09/40","8/21/2025","IT0004532559","Conventional","5.000","9/1/2040","111.740","114.144890","3.993589","10.357166","2.404890"
"RFGB 0.25 09/40","8/21/2025","FI4000440557","Conventional","0.250","9/15/2040","62.320","62.555616","3.515638","14.149591","0.235616"
"BTPS 3.85 10/40","8/21/2025","IT0005635583","Conventional","3.850","10/1/2040","98.110","99.645790","4.058030","10.930463","1.535790"
"EU 0.1 10/40","8/21/2025","EU000A283867","Conventional","0.100","10/4/2040","60.280","60.369041","3.539193","14.429238","0.089041"
"RAGB  10/40","8/21/2025","AT0000A2KQ43","Conventional","N/A","10/20/2040","59.360","59.360000","3.501709","14.640748","N/A"
"SPGB 1.2 10/40","8/21/2025","ES0000012G42","Conventional","1.200","10/31/2040","70.610","71.589726","3.778851","12.997197","0.979726"
"UKT 4.25 12/40","8/21/2025","GB00B6460505","Conventional","4.250","12/7/2040","89.980","90.862514","5.207845","10.765054","0.882514"
"SPGB 3.5 01/41","8/21/2025","ES0000012O75","Conventional","3.500","1/31/2041","96.420","98.088493","3.810079","11.474496","1.668493"
"BTPS 1.8 03/41","8/21/2025","IT0005421703","Conventional","1.800","3/1/2041","74.500","75.365760","4.065820","12.558327","0.865760"
"OLO 4.25 03/41","8/21/2025","BE0000320292","Conventional","4.250","3/28/2041","105.730","107.476575","3.756081","11.223845","1.746575"
"IRISH 0.55 04/41","8/21/2025","IE00BMQ5JM72","Conventional","0.550","4/22/2041","65.620","65.808356","3.422747","14.322766","0.188356"
"FRTR 4.5 04/41","8/21/2025","FR0010773192","Conventional","4.500","4/25/2041","107.160","108.664110","3.879876","11.139056","1.504110"
"DBR 2.6 05/41","8/21/2025","DE000BU2F009","Conventional","2.600","5/15/2041","93.630","94.356575","3.118104","12.510816","0.726575"
"EU 0.45 07/41","8/21/2025","EU000A3KT6B1","Conventional","0.450","7/4/2041","61.880","61.944110","3.661395","14.602214","0.064110"
"SPGB 4.7 07/41","8/21/2025","ES00000121S7","Conventional","4.700","7/30/2041","110.750","111.084795","3.788323","11.338851","0.334795"
"UKT 1.25 10/41","8/21/2025","GB00BJQWYH73","Conventional","1.250","10/22/2041","57.080","57.496667","5.210508","13.590402","0.416667"
"BTPEI 2.55 09/41","8/21/2025","IT0004545890","Conventional","2.550","9/15/2041","105.340","106.912428","2.166011","12.942970","1.572428"
"NETHR 3.75 01/42","8/21/2025","NL0009446418","Conventional","3.750","1/15/2042","105.770","108.050822","3.287883","12.002168","2.280822"
"GGB 4.2 01/42","8/21/2025","GR0138015814","Conventional","4.200","1/30/2042","103.430","105.811918","3.911475","11.551309","2.381918"
"EU 3.75 04/42","8/21/2025","EU000A1GY6W8","Conventional","3.750","4/4/2042","100.770","102.239178","3.685867","12.052992","1.469178"
"PGB 1.15 04/42","8/21/2025","PTOTEPOE0032","Conventional","1.150","4/11/2042","68.370","68.798493","3.738164","14.228156","0.428493"
"FRTR 3.6 05/42","8/21/2025","FR001400WYO4","Conventional","3.600","5/25/2042","95.530","96.437397","3.969357","12.161159","0.907397"
"OLO 3.45 06/42","8/21/2025","BE0000364738","Conventional","3.450","6/22/2042","94.930","95.534932","3.864674","12.367239","0.604932"
"DBR 3.25 07/42","8/21/2025","DE0001135432","Conventional","3.250","7/4/2042","101.520","101.983014","3.132099","12.813161","0.463014"
"RFGB 2.625 07/42","8/21/2025","FI4000046545","Conventional","2.625","7/4/2042","88.750","89.123973","3.520787","13.096928","0.373973"
"SPGB 1 07/42","8/21/2025","ES0000012J07","Conventional","1.000","7/30/2042","65.010","65.081233","3.851538","14.675829","0.071233"
"EU 3.375 11/42","8/21/2025","EU000A3K4DV0","Conventional","3.375","11/4/2042","95.500","98.218493","3.733562","12.391239","2.718493"
"UKT 4.5 12/42","8/21/2025","GB00B1VWPJ53","Conventional","4.500","12/7/2042","90.830","91.764426","5.316818","11.485989","0.934426"
"EU 1.25 02/43","8/21/2025","EU000A3K4DG1","Conventional","1.250","2/4/2043","68.630","69.321781","3.727347","14.643225","0.691781"
"RFGB 0.5 04/43","8/21/2025","FI4000517677","Conventional","0.500","4/15/2043","60.140","60.320822","3.588952","16.025265","0.180822"
"FRTR 2.5 05/43","8/21/2025","FR001400CMX2","Conventional","2.500","5/25/2043","81.170","81.800137","4.001428","13.478490","0.630137"
"OLO 3.45 06/43","8/21/2025","BE0000359688","Conventional","3.450","6/22/2043","94.410","95.014932","3.889878","12.879033","0.604932"
"SPGB 3.45 07/43","8/21/2025","ES0000012K95","Conventional","3.450","7/30/2043","94.080","94.325753","3.915367","12.967833","0.245753"
"ITALY 4.45 09/43","8/21/2025","IT0005530032","Conventional","4.450","9/1/2043","103.710","105.850350","4.198333","11.932907","2.140350"
"IRISH 3 10/43","8/21/2025","IE000GVLBXU6","Conventional","3.000","10/18/2043","93.550","96.106164","3.485044","13.264555","2.556164"
"UKT 4.75 10/43","8/21/2025","GB00BPJJKP77","Conventional","4.750","10/22/2043","92.530","94.113333","5.399829","11.594877","1.583333"
"NETHR 3.25 01/44","8/21/2025","NL0015001RG8","Conventional","3.250","1/15/2044","98.820","100.796712","3.335937","13.380982","1.976712"
"UKT 3.25 01/44","8/21/2025","GB00B84Z9V04","Conventional","3.250","1/22/2044","74.930","75.203777","5.418302","12.786041","0.273777"
"EU 4 04/44","8/21/2025","EU000A3K4EL9","Conventional","4.000","4/4/2044","102.370","103.937123","3.818400","12.848455","1.567123"
"RAGB 3.15 06/44","8/21/2025","AT0000A0VRQ6","Conventional","3.150","6/20/2044","94.540","95.109589","3.552170","13.763487","0.569589"
"FRTR 0.5 06/44","8/21/2025","FR0014002JM6","Conventional","0.500","6/25/2044","54.060","54.143562","4.026468","16.912620","0.083562"
"DBR 2.5 07/44","8/21/2025","DE0001135481","Conventional","2.500","7/4/2044","90.420","90.776164","3.183124","14.521829","0.356164"
"BTPS 4.75 09/44","8/21/2025","IT0004923998","Conventional","4.750","9/1/2044","107.910","110.194650","4.187431","12.208918","2.284650"
"SPGB 5.15 10/44","8/21/2025","ES00000124H4","Conventional","5.150","10/31/2044","116.570","120.774658","3.905512","12.217646","4.204658"
"UKT 3.5 01/45","8/21/2025","GB00BN65R313","Conventional","3.500","1/22/2045","76.910","77.204837","5.440322","12.995253","0.294837"
"PGB 4.1 02/45","8/21/2025","PTOTEBOE0020","Conventional","4.100","2/15/2045","103.850","105.995480","3.814887","13.126471","2.145480"
"IRISH 2 02/45","8/21/2025","IE00BV8C9186","Conventional","2.000","2/18/2045","78.880","79.910137","3.514713","15.106584","1.030137"
"RFGB 3.2 04/45","8/21/2025","FI4000586284","Conventional","3.200","4/15/2045","94.100","95.257260","3.624169","14.025427","1.157260"
"BTPS 1.5 04/45","8/21/2025","IT0005438004","Conventional","1.500","4/30/2045","64.770","65.249510","4.174724","15.541137","0.479510"
"FRTR 3.25 05/45","8/21/2025","FR0011461037","Conventional","3.250","5/25/2045","89.340","90.159178","4.043066","13.861754","0.819178"
"OLO 3.75 06/45","8/21/2025","BE0000331406","Conventional","3.750","6/22/2045","97.300","97.957534","3.948148","13.617114","0.657534"
"EU 3.75 10/45","8/21/2025","EU000A4EA8Y7","Conventional","3.750","10/12/2045","98.140","99.136575","3.885108","13.740882","0.996575"
"UKT 0.875 01/46","8/21/2025","GB00BNNGP775","Conventional","0.875","1/31/2046","44.070","44.122310","5.443747","17.086191","0.052310"
"BTPS 4.1 04/46","8/21/2025","IT0005631608","Conventional","4.100","4/30/2046","98.740","100.050660","4.235020","13.344048","1.310660"
"EU 0.45 05/46","8/21/2025","EU000A3KNYG5","Conventional","0.450","5/2/2046","53.500","53.641781","3.708897","18.609917","0.141781"
"DBR 2.5 08/46","8/21/2025","DE0001102341","Conventional","2.500","8/15/2046","89.170","89.238493","3.217989","15.745096","0.068493"
"BTPS 3.25 09/46","8/21/2025","IT0005083057","Conventional","3.250","9/1/2046","86.580","88.143180","4.262669","14.038727","1.563180"
"SPGB 2.9 10/46","8/21/2025","ES00000128C6","Conventional","2.900","10/31/2046","84.980","87.347671","3.960123","14.616969","2.367671"
"UKT 4.25 12/46","8/21/2025","GB00B128DP45","Conventional","4.250","12/7/2046","84.640","85.522514","5.480610","13.034556","0.882514"
"EU 0.75 01/47","8/21/2025","EU000A3KRJR4","Conventional","0.750","1/4/2047","57.250","57.728767","3.672329","18.322027","0.478767"
"NETHR 2.75 01/47","8/21/2025","NL0010721999","Conventional","2.750","1/15/2047","90.400","92.072603","3.387345","15.342998","1.672603"
"RAGB 1.5 02/47","8/21/2025","AT0000A1K9F1","Conventional","1.500","2/20/2047","68.360","69.124384","3.649230","16.932130","0.764384"
"BTPS 2.7 03/47","8/21/2025","IT0005162828","Conventional","2.700","3/1/2047","78.670","79.968640","4.262203","14.799958","1.298640"
"RFGB 1.375 04/47","8/21/2025","FI4000242870","Conventional","1.375","4/15/2047","66.000","66.497260","3.681218","17.274969","0.497260"
"OLO 1.6 06/47","8/21/2025","BE0000338476","Conventional","1.600","6/22/2047","65.150","65.430548","4.030496","16.862321","0.280548"
"UKT 1.5 07/47","8/21/2025","GB00BDCHBW80","Conventional","1.500","7/22/2047","49.600","49.726359","5.477611","16.508869","0.126359"
"EU 2.625 02/48","8/21/2025","EU000A3K4DM9","Conventional","2.625","2/4/2048","81.350","82.802740","3.884289","15.679492","1.452740"
"BTPS 3.45 03/48","8/21/2025","IT0005273013","Conventional","3.450","3/1/2048","88.490","90.149380","4.293642","14.452819","1.659380"
"FRTR 2 05/48","8/21/2025","FR0013257524","Conventional","2.000","5/25/2048","68.870","69.374110","4.137734","16.614255","0.504110"
"DBR 1.25 08/48","8/21/2025","DE0001102432","Conventional","1.250","8/15/2048","67.980","68.014247","3.249756","18.711026","0.034247"
"SPGB 2.7 10/48","8/21/2025","ES0000012B47","Conventional","2.700","10/31/2048","80.440","82.644384","4.010373","15.693922","2.204384"
"UKT 1.75 01/49","8/21/2025","GB00BFWFPP71","Conventional","1.750","1/22/2049","51.000","51.147418","5.494724","16.682113","0.147418"
"RAGB 1.85 05/49","8/21/2025","AT0000A2Y8G4","Conventional","1.850","5/23/2049","71.410","71.886438","3.675276","17.683182","0.476438"
"FRTR 3 06/49","8/21/2025","FR001400NEF3","Conventional","3.000","6/25/2049","82.650","83.151370","4.160980","15.859677","0.501370"
"BTPS 3.85 09/49","8/21/2025","IT0005363111","Conventional","3.850","9/1/2049","93.560","95.411770","4.327422","14.639917","1.851770"
"UKT 4.25 12/49","8/21/2025","GB00B39R3707","Conventional","4.250","12/7/2049","83.100","83.982514","5.521267","13.907069","0.882514"
"EU 3.25 02/50","8/21/2025","EU000A3K4EU0","Conventional","3.250","2/4/2050","89.180","90.978630","3.946992","15.805962","1.798630"
"IRISH 1.5 05/50","8/21/2025","IE00BH3SQB22","Conventional","1.500","5/15/2050","66.050","66.469178","3.595656","18.905543","0.419178"
"FRTR 1.5 05/50","8/21/2025","FR0013404969","Conventional","1.500","5/25/2050","58.780","59.158082","4.213892","18.448856","0.378082"
"OLO 1.7 06/50","8/21/2025","BE0000348574","Conventional","1.700","6/22/2050","62.770","63.068082","4.124069","18.186658","0.298082"
"DBR  08/50","8/21/2025","DE0001102481","Conventional","N/A","8/15/2050","44.710","44.710000","3.275940","24.180465","N/A"
"DBR  08/50","8/21/2025","DE0001030724","Conventional","N/A","8/15/2050","44.850","44.850000","3.263011","24.183493","N/A"
"BTPS 2.45 09/50","8/21/2025","IT0005398406","Conventional","2.450","9/1/2050","71.630","72.808400","4.361547","16.502517","1.178400"
"UKT 0.625 10/50","8/21/2025","GB00BMBL1F74","Conventional","0.625","10/22/2050","34.510","34.718333","5.426906","20.752262","0.208333"
"SPGB 1 10/50","8/21/2025","ES0000012G00","Conventional","1.000","10/31/2050","52.560","53.376438","4.034670","19.857471","0.816438"
"EU 0.3 11/50","8/21/2025","EU000A284469","Conventional","0.300","11/4/2050","44.750","44.991644","3.714464","22.706626","0.241644"
"RAGB 0.75 03/51","8/21/2025","AT0000A2EJ08","Conventional","0.750","3/20/2051","51.770","52.094658","3.699018","21.273683","0.324658"
"EU 0.7 07/51","8/21/2025","EU000A3KTGW6","Conventional","0.700","7/6/2051","48.530","48.625890","3.892489","21.602279","0.095890"
"UKT 1.25 07/51","8/21/2025","GB00BLH38158","Conventional","1.250","7/31/2051","41.240","41.314728","5.550991","18.884445","0.074728"
"BTPS 1.7 09/51","8/21/2025","IT0005425233","Conventional","1.700","9/1/2051","59.900","60.717660","4.311917","18.278724","0.817660"
"NETHR  01/52","8/21/2025","NL0015614579","Conventional","N/A","1/15/2052","41.090","41.090000","3.427437","25.517195","N/A"
"GGB 1.875 01/52","8/21/2025","GR0138017836","Conventional","1.875","1/24/2052","63.590","64.684178","4.175847","18.315466","1.094178"
"PGB 1 04/52","8/21/2025","PTOTECOE0037","Conventional","1.000","4/12/2052","51.950","52.319863","3.948230","20.929024","0.369863"
"RFGB 0.125 04/52","8/21/2025","FI4000480488","Conventional","0.125","4/15/2052","40.260","40.305205","3.682563","24.914557","0.045205"
"FRTR 0.75 05/52","8/21/2025","FR0013480613","Conventional","0.750","5/25/2052","44.850","45.039041","4.234103","21.689581","0.189041"
"UKT 3.75 07/52","8/21/2025","GB00B6RNH572","Conventional","3.750","7/22/2052","74.950","75.265897","5.553988","15.042558","0.315897"
"DBR  08/52","8/21/2025","DE0001102572","Conventional","N/A","8/15/2052","41.900","41.900000","3.277635","26.116596","N/A"
"BTPS 2.15 09/52","8/21/2025","IT0005480980","Conventional","2.150","9/1/2052","65.490","66.524100","4.375275","17.733869","1.034100"
"EU 2.5 10/52","8/21/2025","EU000A3K4DT4","Conventional","2.500","10/4/2052","75.160","77.386027","4.021001","17.495057","2.226027"
"SPGB 1.9 10/52","8/21/2025","ES0000012K46","Conventional","1.900","10/31/2052","64.170","65.721233","4.113569","18.521977","1.551233"
"EU 3 03/53","8/21/2025","EU000A3K4DY4","Conventional","3.000","3/4/2053","83.130","84.560137","4.023962","17.205314","1.430137"
"FRTR 0.75 05/53","8/21/2025","FR0014004J31","Conventional","0.750","5/25/2053","43.510","43.699041","4.258441","22.265204","0.189041"
"OLO 1.4 06/53","8/21/2025","BE0000355645","Conventional","1.400","6/22/2053","54.730","54.975479","4.183712","20.233214","0.245479"
"UKT 1.5 07/53","8/21/2025","GB00BM8Z2V59","Conventional","1.500","7/31/2053","42.780","42.869674","5.556688","18.892821","0.089674"
"DBR 1.8 08/53","8/21/2025","DE0001030757","Conventional","1.800","8/15/2053","73.000","73.049315","3.291535","20.341299","0.049315"
"DBR 1.8 08/53","8/21/2025","DE0001102614","Conventional","1.800","8/15/2053","72.870","72.919315","3.300293","20.332348","0.049315"
"BTPS 4.5 10/53","8/21/2025","IT0005534141","Conventional","4.500","10/1/2053","100.730","102.525080","4.503288","15.290347","1.795080"
"RAGB 3.15 10/53","8/21/2025","AT0000A33SK7","Conventional","3.150","10/20/2053","88.960","91.626712","3.794489","17.273437","2.666712"
"UKT 3.75 10/53","8/21/2025","GB00BPCJD997","Conventional","3.750","10/22/2053","74.120","75.370000","5.583350","15.108900","1.250000"
"NETHR 2 01/54","8/21/2025","NL00150012X2","Conventional","2.000","1/15/2054","73.360","74.576438","3.494000","19.617741","1.216438"
"FRTR 3 05/54","8/21/2025","FR001400FTH3","Conventional","3.000","5/25/2054","78.740","79.496164","4.302014","17.445271","0.756164"
"PGB 3.625 06/54","8/21/2025","PTOTE3OE0025","Conventional","3.625","6/12/2054","92.970","93.704932","4.041855","17.090882","0.734932"
"GGB 4.125 06/54","8/21/2025","GR0138018842","Conventional","4.125","6/15/2054","96.930","97.732397","4.312318","16.337013","0.802397"
"OLO 3.3 06/54","8/21/2025","BE0000358672","Conventional","3.300","6/22/2054","85.100","85.678630","4.200503","17.278682","0.578630"
"UKT 4.375 07/54","8/21/2025","GB00BPSNBB36","Conventional","4.375","7/31/2054","82.810","83.071549","5.578677","14.968105","0.261549"
"DBR 2.5 08/54","8/21/2025","DE000BU2D004","Conventional","2.500","8/15/2054","85.050","85.118493","3.310225","19.509963","0.068493"
"BTPS 4.3 10/54","8/21/2025","IT0005611741","Conventional","4.300","10/1/2054","96.870","98.585300","4.543824","15.665267","1.715300"
"EU 3.375 10/54","8/21/2025","EU000A3K4EY2","Conventional","3.375","10/5/2054","88.230","91.225890","4.072116","16.974701","2.995890"
"UKT 1.625 10/54","8/21/2025","GB00BJLR0J16","Conventional","1.625","10/22/2054","43.680","44.221667","5.540620","18.751821","0.541667"
"SPGB 4 10/54","8/21/2025","ES0000012M93","Conventional","4.000","10/31/2054","96.730","99.995753","4.195201","16.273636","3.265753"
"RFGB 2.95 04/55","8/21/2025","FI4000566294","Conventional","2.950","4/15/2055","84.930","85.996849","3.806005","18.325898","1.066849"
"FRTR 4 04/55","8/21/2025","FR0010171975","Conventional","4.000","4/25/2055","94.930","96.266986","4.304721","16.604042","1.336986"
"FRTR 3.25 05/55","8/21/2025","FR001400OHF4","Conventional","3.250","5/25/2055","82.160","82.979178","4.326736","17.416396","0.819178"
"OLO 3.5 06/55","8/21/2025","BE0000361700","Conventional","3.500","6/22/2055","87.680","88.293699","4.234433","17.324681","0.613699"
"IRISH 3.15 10/55","8/21/2025","IE00080U68D3","Conventional","3.150","10/18/2055","89.450","91.296849","3.739191","18.177293","1.846849"
"UKT 4.25 12/55","8/21/2025","GB00B06YGN05","Conventional","4.250","12/7/2055","80.850","81.732514","5.564497","15.225705","0.882514"
"UKT 5.375 01/56","8/21/2025","GB00BT7J0241","Conventional","5.375","1/31/2056","97.040","97.361332","5.577908","14.627289","0.321332"
"FRTR 3.75 05/56","8/21/2025","FR001400XJJ3","Conventional","3.750","5/25/2056","89.800","90.745206","4.357478","17.123438","0.945206"
"DBR 2.9 08/56","8/21/2025","DE000BU2D012","Conventional","2.900","8/15/2056","91.770","93.088904","3.327710","19.440107","1.318904"
"OLO 2.25 06/57","8/21/2025","BE0000343526","Conventional","2.250","6/22/2057","65.540","65.934521","4.242901","19.702391","0.394521"
"UKT 1.75 07/57","8/21/2025","GB00BD0XH204","Conventional","1.750","7/22/2057","43.700","43.847418","5.521685","19.295606","0.147418"
"UKT 4 01/60","8/21/2025","GB00B54QLM75","Conventional","4.000","1/22/2060","76.340","76.676957","5.547792","16.225603","0.336957"
"FRTR 4 04/60","8/21/2025","FR0010870956","Conventional","4.000","4/25/2060","93.530","94.866986","4.364438","17.770436","1.336986"
"UKT 0.5 10/61","8/21/2025","GB00BMBL1D50","Conventional","0.500","10/22/2061","24.280","24.446667","5.117396","27.485477","0.166667"
"RAGB 3.8 01/62","8/21/2025","AT0000A0U299","Conventional","3.800","1/26/2062","99.940","102.136712","3.802184","19.134164","2.196712"
"UKT 4 10/63","8/21/2025","GB00BMF9LF76","Conventional","4.000","10/22/2063","75.530","76.863333","5.549400","16.477930","1.333333"
"UKT 2.5 07/65","8/21/2025","GB00BYYMZX75","Conventional","2.500","7/22/2065","52.210","52.420598","5.448758","18.877811","0.210598"
"FRTR 1.75 05/66","8/21/2025","FR0013154028","Conventional","1.750","5/25/2066","51.180","51.621096","4.314897","22.998997","0.441096"
"OLO 2.15 06/66","8/21/2025","BE0000340498","Conventional","2.150","6/22/2066","59.740","60.116986","4.240653","22.133961","0.376986"
"SPGB 3.45 07/66","8/21/2025","ES00000128E2","Conventional","3.450","7/30/2066","83.590","83.835753","4.309967","19.876201","0.245753"
"BTPS 2.8 03/67","8/21/2025","IT0005217390","Conventional","2.800","3/1/2067","69.340","70.686740","4.466893","19.975201","1.346740"
"UKT 3.5 07/68","8/21/2025","GB00BBJNQY21","Conventional","3.500","7/22/2068","67.870","68.164837","5.442318","17.789545","0.294837"
"RAGB 0.7 04/71","8/21/2025","AT0000A2QQB6","Conventional","0.700","4/20/2071","34.420","34.663562","3.693963","31.628286","0.243562"
"OLO 0.65 06/71","8/21/2025","BE0000353624","Conventional","0.650","6/22/2071","29.740","29.853973","4.041340","31.312974","0.113973"
"UKT 1.625 10/71","8/21/2025","GB00BFMCN652","Conventional","1.625","10/22/2071","38.030","38.571667","5.157695","21.943858","0.541667"
"SPGB 1.45 10/71","8/21/2025","ES0000012H58","Conventional","1.450","10/31/2071","43.730","44.913836","4.251524","24.751445","1.183836"
"BTPS 2.15 03/72","8/21/2025","IT0005441883","Conventional","2.150","3/1/2072","57.120","58.154100","4.329748","22.294831","1.034100"
"FRTR 0.5 05/72","8/21/2025","FR0014001NN8","Conventional","0.500","5/25/2072","25.370","25.496027","4.128560","33.121902","0.126027"
"UKT 1.125 10/73","8/21/2025","GB00BLBDX619","Conventional","1.125","10/22/2073","30.080","30.455000","4.946948","24.990281","0.375000"
"OATEI 0.95 07/43","8/21/2025","FR001400QCA1","Conventional","0.950","7/25/2043","85.360","85.444349","1.923797","16.090725","0.084349"
"DBREI 0.1 04/46","8/21/2025","DE0001030575","Conventional","0.100","4/15/2046","77.990","78.037051","1.326043","20.125471","0.047051"
"OATEI 0.1 07/47","8/21/2025","FR0013209871","Conventional","0.100","7/25/2047","66.490","66.500862","2.004474","21.189993","0.010862"
"BTPEI 0.15 05/51","8/21/2025","IT0005436701","Conventional","0.150","5/15/2051","58.170","58.221086","2.331447","24.444958","0.051086"
"OATEI 0.1 07/53","8/21/2025","FR0014008181","Conventional","0.100","7/25/2053","59.190","59.200199","2.029293","26.839340","0.010199"
"BTPEI 2.55 05/56","8/21/2025","IT0005647273","Conventional","2.550","5/15/2056","97.220","97.939470","2.701231","20.622939","0.719470"
"RAGB 1.5 11/86","8/21/2025","AT0000A1PEF7","Conventional","1.500","11/2/2086","46.600","47.816438","3.727741","28.025370","1.216438"
"RAGB 2.1 09/17","8/21/2025","AT0000A1XML2","Conventional","2.100","9/20/2117","58.000","59.950411","3.717336","26.706866","1.950411"
"RAGB 0.85 06/20","8/21/2025","AT0000A2HLC4","Conventional","0.850","6/30/2120","30.060","30.190411","3.218080","36.945249","0.130411"
"UKGI 0.125 03/26","8/21/2025","GB00BYY5F144","Index-linked","0.125","3/22/2026","98.890","154.780860","2.045908","0.578011","0.081300"
"UKGI 1.25 11/27","8/21/2025","GB00B128DH60","Index-linked","1.250","11/22/2027","101.573","212.093008","0.545541","2.213416","0.650525"
"UKGI 0.125 08/28","8/21/2025","GB00BZ1NTB69","Index-linked","0.125","8/10/2028","98.535","142.562394","0.624053","2.953452","0.005897"
"UKGI 0.125 03/29","8/21/2025","GB00B3Y1JG82","Index-linked","0.125","3/22/2029","97.559","166.090922","0.817448","3.560800","0.088430"
"UKTI 4.125 07/30","8/21/2025","GB0008932666","Index-linked","4.125","7/22/2030","340.146","341.182276","0.970719","4.498939","1.036276"
"UKGI 0.125 08/31","8/21/2025","GB00BNNGP551","Index-linked","0.125","8/10/2031","95.047","130.785528","0.981590","5.917099","0.005608"
"UKGI 1.25 11/32","8/21/2025","GB00B3D4VD98","Index-linked","1.250","11/22/2032","100.127","186.871707","1.231566","6.890363","0.581419"
"UKGI 0.75 11/33","8/21/2025","GB00BMF9LJ15","Index-linked","0.750","11/22/2033","94.891","103.186794","1.408071","7.935985","0.203490"
"UKGI 0.75 03/34","8/21/2025","GB00B46CGH68","Index-linked","0.750","3/22/2034","93.822","163.754253","1.520380","8.229225","0.542440"
"UKTI 2 01/35","8/21/2025","GB0031790826","Index-linked","2.000","1/26/2035","236.952","237.292560","1.647707","8.570527","0.340560"
"UKGI 1.125 09/35","8/21/2025","GB00BT7HZZ68","Index-linked","1.125","9/22/2035","94.780","98.607454","1.690122","9.401317","0.650428"
"UKGI 0.125 11/36","8/21/2025","GB00BYZW3J87","Index-linked","0.125","11/22/2036","83.150","129.236213","1.784822","11.062260","0.048552"
"UKGI 1.125 11/37","8/21/2025","GB00B1L6W962","Index-linked","1.125","11/22/2037","91.720","183.774337","1.885067","11.292862","0.561802"
"UKGI 1.75 09/38","8/21/2025","GB00BMY62Z61","Index-linked","1.750","9/22/2038","97.180","99.088601","1.995964","11.570133","0.347890"
"UKGI 0.125 03/39","8/21/2025","GB00BLH38265","Index-linked","0.125","3/22/2039","76.810","104.645266","2.095471","13.304365","0.070756"
"UKGI 0.625 03/40","8/21/2025","GB00B3LZBF68","Index-linked","0.625","3/22/2040","80.870","151.370453","2.161254","13.677912","0.484824"
"UKGI 0.125 08/41","8/21/2025","GB00BGDYHF49","Index-linked","0.125","8/10/2041","72.120","104.040422","2.206123","15.604033","0.005880"
"UKGI 0.625 11/42","8/21/2025","GB00B3MYD345","Index-linked","0.625","11/22/2042","76.610","145.964883","2.271449","16.000310","0.297097"
"UKGI 0.125 03/44","8/21/2025","GB00B7RN0G65","Index-linked","0.125","3/22/2044","66.160","110.338275","2.391001","18.079425","0.086605"
"UKGI 0.625 03/45","8/21/2025","GB00BMF9LH90","Index-linked","0.625","3/22/2045","71.880","80.077398","2.439631","17.910778","0.288442"
"UKGI 0.125 03/46","8/21/2025","GB00BYMWG366","Index-linked","0.125","3/22/2046","62.400","97.868482","2.465099","19.970375","0.081442"
